setting,dataset,base_model,cp_mode,run_mode,alpha,seed,x_lag,ablation_mode,target_coverage,coverage,coverage_gap,avg_width,ces,rcs,point_mse,point_mae,cache_path,comment
ETTh2_cachecp_modelPyraformer_cpnex_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,Pyraformer,nex,online,0.1,0,24,M0,0.9,0.8944444444444445,0.005555555555555536,1.1269465178024904,0.4549266340208229,0.441500509367949,0.16389070734477482,0.33084503387791403,forecast_cache/long_term_forecast_ETTh2_cache_Pyraformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTimesNet_cpaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,TimesNet,aci,online,0.1,0,24,M0,0.9,0.880625,0.019375,0.7012433950507936,0.5340981357862019,0.5321558334083859,0.050628595728656085,0.17196231780496116,forecast_cache/long_term_forecast_ETTh2_cache_TimesNet_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTimesNet_cpagaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,TimesNet,agaci,online,0.1,0,24,M0,0.9,0.8847916666666667,0.015208333,0.700503941662444,0.5574344591781885,0.5550406268673685,0.050628595728656085,0.17196231780496116,forecast_cache/long_term_forecast_ETTh2_cache_TimesNet_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTimesNet_cpacp_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,TimesNet,acp,online,0.1,0,24,M0,0.9,0.893491667,0.006508333,0.5466260720594568,0.6636852929801256,0.22468480789758602,0.050628595728656085,0.17196231780496116,forecast_cache/long_term_forecast_ETTh2_cache_TimesNet_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTimesNet_cphopcpt_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,TimesNet,hopcpt,online,0.1,0,24,M0,0.9,0.921875,0.021874999999999978,0.7727633078953068,0.4994386644829131,0.45053183923030987,0.050628595728656085,0.17196231780496116,forecast_cache/long_term_forecast_ETTh2_cache_TimesNet_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTimesNet_cpdfpi_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,TimesNet,dfpi,online,0.1,0,24,M0,0.9,0.8927083333333333,0.007291666666666696,0.6741877198219299,0.5693238242963314,0.5522120937318186,0.050628595728656085,0.17196231780496116,forecast_cache/long_term_forecast_ETTh2_cache_TimesNet_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTimesNet_cpnex_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,TimesNet,nex,online,0.1,0,24,M0,0.9,0.903125,0.0031249999999999334,0.7089406990688683,0.5714159387229356,0.563904824922374,0.050628595728656085,0.17196231780496116,forecast_cache/long_term_forecast_ETTh2_cache_TimesNet_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTransformer_cpaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,Transformer,aci,online,0.1,0,24,M0,0.9,0.8916666666666667,0.008333333333333304,2.4833628061722264,0.28795376574972896,0.26244497778146375,0.846925645322892,0.8311470111093109,forecast_cache/long_term_forecast_ETTh2_cache_Transformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTransformer_cpagaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,Transformer,agaci,online,0.1,0,24,M0,0.9,0.8677083333333333,0.0322916666666667,2.4878850433614357,0.26733266513671684,0.2611948584033857,0.846925645322892,0.8311470111093109,forecast_cache/long_term_forecast_ETTh2_cache_Transformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTransformer_cpacp_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,Transformer,acp,online,0.1,0,24,M0,0.9,0.8920138888888889,0.007986111111111138,1.2036312950468566,0.54222535428218926,0.11996179019103337,0.846925645322892,0.8311470111093109,forecast_cache/long_term_forecast_ETTh2_cache_Transformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTransformer_cphopcpt_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,Transformer,hopcpt,online,0.1,0,24,M0,0.9,0.6142361111111111,0.28576388888888893,1.896823763397994,0.17298608825187342,0.01963761363715573,0.846925645322892,0.8311470111093109,forecast_cache/long_term_forecast_ETTh2_cache_Transformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTransformer_cpdfpi_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,Transformer,dfpi,online,0.1,0,24,M0,0.9,0.40555555555555556,0.49444444444444446,1.466343641281128,0.13456854228776663,0.0028643720620546587,0.846925645322892,0.8311470111093109,forecast_cache/long_term_forecast_ETTh2_cache_Transformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTransformer_cpnex_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,Transformer,nex,online,0.1,0,24,M0,0.9,0.8784722222222222,0.021527777777777812,2.4348413069543313,0.2714483716948067,0.2324576348212978,0.846925645322892,0.8311470111093109,forecast_cache/long_term_forecast_ETTh2_cache_Transformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTSMixer_cpaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,TSMixer,aci,online,0.1,0,24,M0,0.9,0.8986111111111111,0.001388888888888884,2.039827485189825,0.3244591707440939,0.3214324391508931,0.6345621387659668,0.7438502435498069,forecast_cache/long_term_forecast_ETTh2_cache_TSMixer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTSMixer_cpagaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,TSMixer,agaci,online,0.1,0,24,M0,0.9,0.9041666666666667,0.004166666666666652,2.049313243064474,0.3205696196666376,0.3116497258742551,0.6345621387659668,0.7438502435498069,forecast_cache/long_term_forecast_ETTh2_cache_TSMixer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTSMixer_cpacp_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,TSMixer,acp,online,0.1,0,24,M0,0.9,0.8675,0.0325,0.9835597003722937,0.3813558977892808,0.2680029088125506,0.6345621387659668,0.7438502435498069,forecast_cache/long_term_forecast_ETTh2_cache_TSMixer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTSMixer_cphopcpt_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,TSMixer,hopcpt,online,0.1,0,24,M0,0.9,0.33541666666666664,0.5645833333333334,1.2301352401208598,0.1266936318310422,0.001571808110605661,0.6345621387659668,0.7438502435498069,forecast_cache/long_term_forecast_ETTh2_cache_TSMixer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTSMixer_cpdfpi_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,TSMixer,dfpi,online,0.1,0,24,M0,0.9,0.18993055555555555,0.7100694444444444,0.9873675107955933,0.10986864797306406,0.0004120429112819628,0.6345621387659668,0.7438502435498069,forecast_cache/long_term_forecast_ETTh2_cache_TSMixer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTh2_cachecp_modelTSMixer_cpnex_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTh2,TSMixer,nex,online,0.1,0,24,M0,0.9,0.8920138888888889,0.007986111111111138,1.9926116618541225,0.32256478680279443,0.3056806366192283,0.6345621387659668,0.7438502435498069,forecast_cache/long_term_forecast_ETTh2_cache_TSMixer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTh2_0/forecast_full.npz,
ETTm1_cachecp_modelAutoformer_cpaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Autoformer,aci,online,0.1,0,24,M0,0.9,0.9033854166666667,0.0033854166666666963,0.7782219780634881,0.5183116762247198,0.5276636201948233,0.05380905302771831,0.1820642427036849,forecast_cache/long_term_forecast_ETTm1_cache_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelAutoformer_cpagaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Autoformer,agaci,online,0.1,0,24,M0,0.9,0.9013020833333333,0.0013020833333332593,0.7791352225553684,0.5251319189776985,0.5219072087196128,0.05380905302771831,0.1820642427036849,forecast_cache/long_term_forecast_ETTm1_cache_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelAutoformer_cpacp_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Autoformer,acp,online,0.1,0,24,M0,0.9,0.9002604166666667,0.00026041666666665186,0.5702482984876437,0.6896264745857576,0.19785271199427218,0.05380905302771831,0.1820642427036849,forecast_cache/long_term_forecast_ETTm1_cache_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelAutoformer_cphopcpt_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Autoformer,hopcpt,online,0.1,0,24,M0,0.9,0.9121527777777778,0.01215277777777779,0.8105109148327996,0.4881188454733856,0.45952042611197347,0.05380905302771831,0.1820642427036849,forecast_cache/long_term_forecast_ETTm1_cache_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelAutoformer_cpdfpi_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Autoformer,dfpi,online,0.1,0,24,M0,0.9,0.8776909722222223,0.022309027777777768,0.7137631773948669,0.4902987172495505,0.4404350414162964,0.05380905302771831,0.1820642427036849,forecast_cache/long_term_forecast_ETTm1_cache_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelAutoformer_cpnex_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Autoformer,nex,online,0.1,0,24,M0,0.9,0.7881944444444444,0.1118055555555556,0.7625990044998212,0.344603716792422,0.5163106447778304,0.05380905302771831,0.1820642427036849,forecast_cache/long_term_forecast_ETTm1_cache_Autoformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelCrossformer_cpaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Crossformer,aci,online,0.1,0,24,M0,0.9,0.8977430555555556,0.002256944444444464,0.357864311342645,0.6983557564721127,0.6937046148995503,0.015034818630752273,0.09875150617574238,forecast_cache/long_term_forecast_ETTm1_cache_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelCrossformer_cpagaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Crossformer,agaci,online,0.1,0,24,M0,0.9,0.8988715277777778,0.001128472222222232,0.35809944605936667,0.7037697952171784,0.7014433467435698,0.015034818630752273,0.09875150617574238,forecast_cache/long_term_forecast_ETTm1_cache_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelCrossformer_cpacp_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Crossformer,acp,online,0.1,0,24,M0,0.9,0.9031076388888889,0.003107638888888884,0.2518714499957448,0.7056246528207043,0.6809548057946859,0.015034818630752273,0.09875150617574238,forecast_cache/long_term_forecast_ETTm1_cache_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelCrossformer_cphopcpt_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Crossformer,hopcpt,online,0.1,0,24,M0,0.9,0.8473958333333333,0.052604166666666674,0.32663823688226257,0.526402437707936,0.43019792606908897,0.015034818630752273,0.09875150617574238,forecast_cache/long_term_forecast_ETTm1_cache_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelCrossformer_cpdfpi_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Crossformer,dfpi,online,0.1,0,24,M0,0.9,0.7852430555555555,0.11475694444444451,0.2785029411315918,0.4054899348261988,0.24071848726835135,0.015034818630752273,0.09875150617574238,forecast_cache/long_term_forecast_ETTm1_cache_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelCrossformer_cpnex_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Crossformer,nex,online,0.1,0,24,M0,0.9,0.8993055555555556,0.000694444444444442,0.3476262836768809,0.7119472119593245,0.7105331927940036,0.015034818630752273,0.09875150617574238,forecast_cache/long_term_forecast_ETTm1_cache_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelDLinear_cpaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,DLinear,aci,online,0.1,0,24,M0,0.9,0.8996527777777777,0.0003472222222222765,0.14280038355953165,0.8570277393366017,0.8566061896896864,0.00242363930440729,0.03282713690100031,forecast_cache/long_term_forecast_ETTm1_cache_DLinear_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelDLinear_cpagaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,DLinear,agaci,online,0.1,0,24,M0,0.9,0.8991319444444444,0.0008680555555555802,0.14348254202830377,0.8526515476491203,0.8515850880590928,0.00242363930440729,0.03282713690100031,forecast_cache/long_term_forecast_ETTm1_cache_DLinear_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelDLinear_cpacp_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,DLinear,acp,online,0.1,0,24,M0,0.9,0.9041666666666667,0.004166666666666652,0.11190474868187812,0.8425456683067043,0.5494964512935187,0.00242363930440729,0.03282713690100031,forecast_cache/long_term_forecast_ETTm1_cache_DLinear_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelDLinear_cphopcpt_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,DLinear,hopcpt,online,0.1,0,24,M0,0.9,0.9334201388888889,0.03342013888888884,0.1670175305284234,0.6556281435184824,0.6010725967139858,0.00242363930440729,0.03282713690100031,forecast_cache/long_term_forecast_ETTm1_cache_DLinear_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelDLinear_cpdfpi_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,DLinear,dfpi,online,0.1,0,24,M0,0.9,0.9506944444444444,0.050694444444444375,0.17173850536346436,0.587061764792488,0.503432071472575,0.00242363930440729,0.03282713690100031,forecast_cache/long_term_forecast_ETTm1_cache_DLinear_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelDLinear_cpnex_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,DLinear,nex,online,0.1,0,24,M0,0.9,0.8521701388888889,0.047829861111111094,0.14079517145227227,0.5914459282461588,0.8261344227802286,0.00242363930440729,0.03282713690100031,forecast_cache/long_term_forecast_ETTm1_cache_DLinear_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modeliTransformer_cpaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,iTransformer,aci,online,0.1,0,24,M0,0.9,0.8975694444444444,0.0024305555555556024,0.17610797438667053,0.8158219324509566,0.8123398553852179,0.003484630598937666,0.04190634682567583,forecast_cache/long_term_forecast_ETTm1_cache_iTransformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modeliTransformer_cpagaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,iTransformer,agaci,online,0.1,0,24,M0,0.9,0.8977430555555556,0.002256944444444464,0.1768893255234445,0.816382932850805,0.813146467771636,0.003484630598937666,0.04190634682567583,forecast_cache/long_term_forecast_ETTm1_cache_iTransformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modeliTransformer_cpacp_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,iTransformer,acp,online,0.1,0,24,M0,0.9,0.9045138888888888,0.004513888888888817,0.1465964544941905,0.813938715473299,0.48206166550809887,0.003484630598937666,0.04190634682567583,forecast_cache/long_term_forecast_ETTm1_cache_iTransformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modeliTransformer_cphopcpt_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,iTransformer,hopcpt,online,0.1,0,24,M0,0.9,0.92265625,0.022656249999999933,0.19511655155476132,0.6897699236087923,0.6517919709350981,0.003484630598937666,0.04190634682567583,forecast_cache/long_term_forecast_ETTm1_cache_iTransformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modeliTransformer_cpdfpi_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,iTransformer,dfpi,online,0.1,0,24,M0,0.9,0.9775173611111111,0.07751736111111107,0.27855184674263,0.477597667746532,0.34931760633686404,0.003484630598937666,0.04190634682567583,forecast_cache/long_term_forecast_ETTm1_cache_iTransformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modeliTransformer_cpnex_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,iTransformer,nex,online,0.1,0,24,M0,0.9,0.8425347222222223,0.05746527777777777,0.1755275604263362,0.5426151954612399,0.7960310798270921,0.003484630598937666,0.04190634682567583,forecast_cache/long_term_forecast_ETTm1_cache_iTransformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelPatchTST_cpaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,PatchTST,aci,online,0.1,0,24,M0,0.9,0.8980034722222222,0.0019965277777778123,0.12944777981481617,0.8561334365799789,0.8538040199256095,0.002085938676099461,0.030496772011328076,forecast_cache/long_term_forecast_ETTm1_cache_PatchTST_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelPatchTST_cpagaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,PatchTST,agaci,online,0.1,0,24,M0,0.9,0.8987847222222223,0.0012152777777777457,0.12951293516307605,0.8618429158867734,0.8604446286332096,0.002085938676099461,0.030496772011328076,forecast_cache/long_term_forecast_ETTm1_cache_PatchTST_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelPatchTST_cpacp_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,PatchTST,acp,online,0.1,0,24,M0,0.9,0.8955729166666667,0.00442708333333335,0.10912226908047792,0.8591262934687189,0.5158705132381047,0.002085938676099461,0.030496772011328076,forecast_cache/long_term_forecast_ETTm1_cache_PatchTST_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelPatchTST_cphopcpt_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,PatchTST,hopcpt,online,0.1,0,24,M0,0.9,0.9318576388888888,0.03185763888888882,0.15160462153706783,0.6702418165032462,0.6197116291624816,0.002085938676099461,0.030496772011328076,forecast_cache/long_term_forecast_ETTm1_cache_PatchTST_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelPatchTST_cpdfpi_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,PatchTST,dfpi,online,0.1,0,24,M0,0.9,0.9622395833333334,0.06223958333333335,0.1718653440475464,0.5497541948314777,0.44848540545807564,0.002085938676099461,0.030496772011328076,forecast_cache/long_term_forecast_ETTm1_cache_PatchTST_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelPatchTST_cpnex_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,PatchTST,nex,online,0.1,0,24,M0,0.9,0.9037326388888889,0.0037326388888888618,0.13014440934380722,0.8430280046772566,0.8385269400282724,0.002085938676099461,0.030496772011328076,forecast_cache/long_term_forecast_ETTm1_cache_PatchTST_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelPyraformer_cpaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Pyraformer,aci,online,0.1,0,24,M0,0.9,0.9003472222222222,0.0003472222222221655,0.2822144073382434,0.7539767580832483,0.7533355365597438,0.012319490757613676,0.0688351251417771,forecast_cache/long_term_forecast_ETTm1_cache_Pyraformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelPyraformer_cpagaci_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Pyraformer,agaci,online,0.1,0,24,M0,0.9,0.8997395833333334,0.00026041666666665186,0.2837131982511177,0.7534958855204509,0.7530137948276096,0.012319490757613676,0.0688351251417771,forecast_cache/long_term_forecast_ETTm1_cache_Pyraformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
ETTm1_cachecp_modelPyraformer_cpacp_a0.1_cw200_xlag24_seed0_modeonline_debug-0_M0,ETTm1,Pyraformer,acp,online,0.1,0,24,M0,0.9,0.8977430555555555,0.00225694444444451,0.21080205991875023,0.7569870957161673,0.47778279558944375,0.012319490757613676,0.0688351251417771,forecast_cache/long_term_forecast_ETTm1_cache_Pyraformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_ETTm1_0/forecast_full.npz,
