t,cov_w,gap_w,width_mean_w,width_std_w,width_step_mean_w,ces_w,rcs_w,control_state,control_std_w,control_step_mean_w,covered_t,width_t
1,nan,nan,nan,nan,nan,nan,nan,0.18860458968107435,nan,nan,1.0,0.12660790375752162
2,nan,nan,nan,0.0033104777927570606,0.006620955585514121,nan,nan,0.16754567822607877,0.010529455727497791,0.021058911454995582,0.0,0.13322885934303574
3,nan,nan,nan,0.0038949222356608405,0.004629675685473678,nan,nan,0.15924086977363588,0.01235887284461208,0.014681859953719234,1.0,0.13586725512846898
4,nan,nan,nan,0.006264535713331192,0.0058281636717375145,nan,nan,0.16334147938565394,0.01131202532369367,0.011154776506485506,1.0,0.14409239477273417
5,nan,nan,nan,0.005811614454878065,0.0076210142444193,nan,nan,0.1696485109092447,0.010117792524313942,0.009942840260761823,1.0,0.1310928288102695
6,nan,nan,nan,0.00627390545235193,0.00851110693357895,nan,nan,0.17222226202922566,0.009284849179907155,0.008469022432605649,1.0,0.14316430650048706
7,nan,nan,nan,0.0067463480319937316,0.009975044741423892,nan,nan,0.17122056644558417,0.008605029663231737,0.00722446795777829,1.0,0.12586957271983845
8,nan,nan,nan,0.006315571994939121,0.009858669522597856,nan,nan,0.16751025084147977,0.008100497276458209,0.006722446192967734,1.0,0.1350299909294801
9,nan,nan,nan,0.006528073317306506,0.009608112476151204,nan,nan,0.17070217783844852,0.007641209660037082,0.00628113129346786,1.0,0.14288420408050473
10,nan,nan,nan,0.006569475676979943,0.010193304143729258,nan,nan,0.1769944234195696,0.007546334506241259,0.00628236621431822,1.0,0.12800936659615103
11,nan,nan,nan,0.008003229670265172,0.01024932345744627,nan,nan,0.15616750903131854,0.008320549377534875,0.007736821031711505,0.0,0.11725586931525167
12,nan,nan,nan,0.007891350465413165,0.011370251567679296,nan,nan,0.15811110044311258,0.008553688886857626,0.007210163793537189,1.0,0.13983540198526123
13,nan,nan,nan,0.007770268592264185,0.011476171407188984,nan,nan,0.15830389739237938,0.008650791238779914,0.0066253832231813236,1.0,0.12719411234346567
14,nan,nan,nan,0.009353391994860263,0.012720968509899643,nan,nan,0.1582472500545379,0.008681616712354063,0.00612009584738595,1.0,0.15485264608589322
15,nan,nan,nan,0.010412249663113203,0.011850029624067069,nan,nan,0.16008773699844098,0.008562134605376474,0.005814409497137173,0.0,0.1553804701941368
16,nan,nan,nan,0.010597265163320036,0.013249774496957079,nan,nan,0.1590352001568318,0.008486430042410795,0.005496951320101973,1.0,0.12253426747671958
17,nan,nan,nan,0.010752067278268499,0.014048328362115656,nan,nan,0.16975657440624253,0.008278826847329146,0.005823477753183769,1.0,0.1485609038162139
18,nan,nan,nan,0.010559172163355049,0.014353155860570496,nan,nan,0.1820968619472883,0.008823806771853189,0.0062068195054109454,1.0,0.12933050798036594
19,nan,nan,nan,0.010336308605565206,0.014177867243066652,nan,nan,0.19137693383171991,0.010149346714836426,0.006377555748689871,1.0,0.14052846872586722
20,nan,nan,nan,0.010074859657625383,0.013659544376150934,nan,nan,0.18338181719987448,0.010415106670024592,0.006462690532013849,1.0,0.13619873595419918
