t,cov_w,gap_w,width_mean_w,width_std_w,width_step_mean_w,ces_w,rcs_w,control_state,control_std_w,control_step_mean_w,covered_t,width_t
1,nan,nan,nan,nan,nan,nan,nan,0.022928428313046957,nan,nan,1.0,0.32223774416996553
2,nan,nan,nan,0.0038991180306762185,0.007798236061352437,nan,nan,0.02987012859372085,0.003470850140336946,0.006941700280673892,1.0,0.3144395081086131
3,nan,nan,nan,0.01302412099332548,0.019243782590280145,nan,nan,0.03640303231166936,0.005501827844699374,0.006737301999311201,1.0,0.34512883722782095
4,nan,nan,nan,0.014777122130207675,0.026131745166338316,nan,nan,0.0359560183614829,0.005473726820580651,0.004640539316269621,1.0,0.3052211669093663
5,nan,nan,nan,0.013651258658946319,0.021597982672366456,nan,nan,0.038153732469672595,0.005613233802654284,0.00402983301424964,1.0,0.31321786209981717
6,nan,nan,nan,0.012489434985223783,0.01908994634495622,nan,nan,0.03353166101625789,0.005134391213223009,0.004148280702082653,1.0,0.32227566313513245
7,nan,nan,nan,0.011748503906419372,0.017208074341299045,nan,nan,0.036435499933598285,0.004920161930134968,0.003940873737958944,1.0,0.3144769488121193
8,nan,nan,nan,0.01203890984437608,0.017600779469918226,nan,nan,0.03250227323841353,0.004610435766420399,0.0039397813032769164,1.0,0.3344339590537526
9,nan,nan,nan,0.012015624904086645,0.01859445242678398,nan,nan,0.037896276394642624,0.004588211870956069,0.004121559034895939,1.0,0.30888379592890836
10,nan,nan,nan,0.011418799333564081,0.01801623056861532,nan,nan,0.03362977498997848,0.004352889928129194,0.004137663742647961,1.0,0.3222742516321744
11,nan,nan,nan,0.011486825995732274,0.017690034885002027,nan,nan,0.043436117980496,0.00500098861836478,0.004704531667434917,0.0,0.307519977899692
12,nan,nan,nan,0.011019023967950074,0.01735951172353125,nan,nan,0.040632429296828254,0.005068882878697074,0.0045317277598197194,1.0,0.32157425800851547
13,nan,nan,nan,0.0106120572427456,0.016330948519194366,nan,nan,0.04440454410567757,0.00546307183940511,0.004468426680572186,1.0,0.3165575047370268
14,nan,nan,nan,0.01022648279043448,0.015298560491452071,nan,nan,0.041119690011571376,0.005437809507488345,0.004377382635459417,1.0,0.31946740889557135
15,nan,nan,nan,0.009882787874142634,0.01425163531137246,nan,nan,0.04504482205286352,0.0056972208220419825,0.004345079021590326,0.0,0.32010901686590887
16,nan,nan,nan,0.011542272874438432,0.015017728152558958,nan,nan,0.040116001231328434,0.005574532189501921,0.004383995141586643,1.0,0.3458520447950788
17,nan,nan,nan,0.011212064940020222,0.015792448514010238,nan,nan,0.04988388784459161,0.006199360223021397,0.004720488358566427,1.0,0.3184387908592994
18,nan,nan,nan,0.010901904132929244,0.015088017849783511,nan,nan,0.036626803412276435,0.006030298497862945,0.0052226410687869415,1.0,0.32225591808145526
19,nan,nan,nan,0.010766697500460836,0.014622513064436305,nan,nan,0.04239273155416102,0.005962328925673465,0.005252823683959032,1.0,0.3289648497949891
20,nan,nan,nan,0.01108022088100417,0.014304452944865287,nan,nan,0.030689145662686726,0.006022704679345437,0.005592337484354572,1.0,0.33754422058757605
21,nan,nan,nan,0.010968388632955768,0.014795940253353512,nan,nan,0.035160314353039415,0.005900152249992194,0.005536279044654478,1.0,0.3134100214729463
22,nan,nan,nan,0.01071705087793958,0.014513647037951818,nan,nan,0.043478058593632955,0.005898900908839653,0.005668729768270623,1.0,0.3222778042028642
23,nan,nan,nan,0.010491054825298987,0.013981800183950656,nan,nan,0.036915897877364455,0.005771689278640698,0.0057093402659068905,1.0,0.319464787952938
24,nan,nan,nan,0.01038778664794006,0.01380442918595287,nan,nan,0.048764077845967105,0.006066985434704066,0.005976246339937141,1.0,0.3293670551829395
25,nan,nan,nan,0.010519109192361658,0.014105772430460267,nan,nan,0.0501398062169951,0.006390770746860867,0.005784558091232593,0.0,0.3083303881288091
26,nan,nan,nan,0.010314886259819736,0.014069034808750427,nan,nan,0.05763622380844974,0.007253285161575615,0.005853032471241475,1.0,0.32151772001652335
27,nan,nan,nan,0.010164137791909273,0.01372230387124775,nan,nan,0.06281635499751355,0.008382109959459256,0.005827151652696179,0.0,0.31646368958284254
28,nan,nan,nan,0.00998114170540869,0.013399692461257433,nan,nan,0.06644598891615425,0.00956011791031737,0.005745762106990421,0.0,0.3214754853843518
29,nan,nan,nan,0.009807878727387897,0.01294738016349195,nan,nan,0.06087973142269626,0.010058145492678036,0.0057393512279356905,0.0,0.32074053726052787
30,nan,nan,nan,0.009644648187983777,0.012520071319618076,nan,nan,0.06867046046953439,0.010998111269989157,0.00581008839410474,0.0,0.3201851135693783
31,nan,nan,nan,0.009487822353102065,0.01213211276398701,nan,nan,0.04204319304457287,0.010819993056254132,0.006503994361799966,0.0,0.32106642822006437
32,nan,nan,nan,0.009375521315179571,0.011897482662953207,nan,nan,0.04404966528328838,0.010652067074669975,0.00635891300299079,0.0,0.3259250078520035
33,nan,nan,nan,0.009450421293280255,0.011748610374792197,nan,nan,0.07143008044954739,0.011582923908489987,0.007015834945592924,0.0,0.3330585772938044
34,nan,nan,nan,0.009500401134118652,0.012077639840180098,nan,nan,0.0748522641832376,0.01257101791323293,0.006906936424020113,0.0,0.3104519945612114
35,nan,nan,nan,0.009479012642108845,0.012302061548079094,nan,nan,0.07925634087508258,0.013672376131045353,0.006833322902485552,0.0,0.3301599724699573
36,nan,nan,nan,0.010887525035489506,0.012675854843686439,nan,nan,0.06979483920662817,0.014057667326971173,0.006908413724370376,0.0,0.3555447993642935
37,nan,nan,nan,0.011383003275579598,0.01259505349573149,nan,nan,0.07064893645778682,0.014421085147383337,0.006740238266781161,0.0,0.3457777930469852
38,nan,nan,nan,0.012383880552631565,0.01252328275226873,nan,nan,0.07362043926465775,0.014859812337446213,0.006638380551648453,0.0,0.3557173290345945
39,nan,nan,nan,0.012738194016227587,0.012432090990529707,nan,nan,0.061731085957921775,0.014837491422793246,0.006776564045203388,0.0,0.3466593332284087
40,nan,nan,nan,0.016880937355949567,0.013396163334275145,nan,nan,0.07663739706654825,0.015320230264109105,0.006985019098111673,1.0,0.39669024562501054
41,nan,nan,nan,0.018521619744635,0.013512068852533287,nan,nan,0.06166164140554216,0.015264461968300756,0.007184787512184032,1.0,0.3786578615604097
42,nan,nan,nan,0.02554313021674626,0.014789479834765678,nan,nan,0.014144269218754798,0.01598955454036284,0.008168509089613382,1.0,0.444543780684471
43,nan,nan,nan,0.027938629380028782,0.015263134691162694,nan,nan,0.010111895268906379,0.01681046507022255,0.00807002968152374,1.0,0.4098607968810306
44,nan,nan,nan,0.03229135220521185,0.01571475908912264,nan,nan,0.01000302117226047,0.017521799950981087,0.007884886528387045,1.0,0.444543780684471
45,nan,nan,nan,0.03549230801587322,0.015461680123749499,nan,nan,0.010000081571651031,0.018138744714406314,0.007705751370937554,1.0,0.4399644960717666
46,nan,nan,nan,0.03843820724997297,0.015219849112392941,nan,nan,0.010000002202434577,0.018677052323748455,0.007534514215343752,1.0,0.444543780684471
47,nan,nan,nan,0.04093664391143537,0.01488898282734092,nan,nan,0.010000000059465733,0.019148992429389337,0.0073707204746399505,1.0,0.444543780684471
48,nan,nan,nan,0.042192835584626456,0.015001039445121532,nan,nan,0.010000000001605574,0.01956426828356134,0.0072138966359850615,1.0,0.4243881368214413
49,nan,nan,nan,0.04413804573256026,0.015108427037161287,nan,nan,0.010002914223613553,0.019930603418409742,0.007063667835693872,1.0,0.444543780684471
50,nan,nan,nan,0.045840750518068296,0.014800091791504934,nan,nan,0.010000078684037565,0.020254600572645505,0.006919569217405752,1.0,0.444543780684471
51,nan,nan,nan,0.04734115827340673,0.014504089955674836,nan,nan,0.010000002124469012,0.02054147586349692,0.006781179364249008,1.0,0.444543780684471
52,nan,nan,nan,0.047462294873791055,0.015030268178578375,nan,nan,0.010000000057360663,0.02079568649423209,0.00664821510352076,1.0,0.40320460136071556
53,nan,nan,nan,0.04872461662681572,0.015536208777524088,nan,nan,0.010000000001548737,0.02102101075938335,0.006520364814141744,1.0,0.444543780684471
54,nan,nan,nan,0.049850289323215786,0.015243072762853822,nan,nan,0.010000000000041816,0.021220676493761217,0.006397339062959954,1.0,0.444543780684471
55,nan,nan,nan,0.050498572770438094,0.01518361280343986,nan,nan,0.010000000000001128,0.021397461370122824,0.006278869821054043,1.0,0.4325115457299711
56,nan,nan,nan,0.05048105607581699,0.015402062160071794,nan,nan,0.01000000000000003,0.02155377108827751,0.006164708551580353,1.0,0.4053132183117749
57,nan,nan,nan,0.05136147164595905,0.015827571092440085,nan,nan,0.01,0.021691701133124956,0.006054624470302131,1.0,0.444543780684471
58,nan,nan,nan,0.05198947417959782,0.015655707060768416,nan,nan,0.01,0.021813086147734546,0.005948402988367006,1.0,0.438512459397316
59,nan,nan,nan,0.052554080713124965,0.015385781076962065,nan,nan,0.01,0.021919539833150817,0.005845844316153781,1.0,0.438512459397316
60,nan,nan,nan,0.05267992565372588,0.015427350087353879,nan,nan,0.01,0.0220124875056702,0.005746762209100328,1.0,0.4206741067072368
61,nan,nan,nan,0.05315282990221737,0.015467533464065967,nan,nan,0.01,0.02209319289499933,0.005650982838948656,1.0,0.438512459397316
62,nan,nan,nan,0.053393404273793556,0.015357089352060734,nan,nan,0.01,0.022162780376433922,0.005558343776015071,1.0,0.42978201676556926
63,nan,nan,nan,0.05352360099081612,0.01517966479117157,nan,nan,0.01,0.022222253547528176,0.005468693069950312,1.0,0.42542525018863664
64,nan,nan,nan,0.053616305003311875,0.01495359397089669,nan,nan,0.01,0.02227251085205084,0.0053818884180463385,1.0,0.4244880470747825
65,nan,nan,nan,0.053948773502229784,0.014938168855801404,nan,nan,0.01,0.022314358799446665,0.005297796411514365,1.0,0.4384544336795808
66,nan,nan,nan,0.05384639179015397,0.015084939564263995,nan,nan,0.01,0.022348523211582372,0.005216291851337221,1.0,0.4139761687737109
67,nan,nan,nan,0.053620740940571066,0.015013733658873617,nan,nan,0.01,0.02237565883987468,0.00513725712631696,1.0,0.403590818965212
68,nan,nan,nan,0.05379381760997661,0.015228171247284763,nan,nan,0.01,0.022396357627668614,0.005060581646819691,1.0,0.43297187104763246
69,nan,nan,nan,0.05404182696895215,0.015084853473529817,nan,nan,0.01,0.02241115583974489,0.004986161328484108,1.0,0.4384544336795808
70,nan,nan,nan,0.05426384479436763,0.014866232408696051,nan,nan,0.01,0.02242054023932214,0.004913898120824918,1.0,0.4384544336795808
71,nan,nan,nan,0.05446197557073038,0.014653857660000392,nan,nan,0.010000856697084243,0.02242494131556421,0.004843711814771479,1.0,0.4384544336795808
72,nan,nan,nan,0.054479524593809774,0.014592721997807817,nan,nan,0.010000023130821274,0.02242478656655464,0.0047755022619755845,0.0,0.42814120803525335
73,nan,nan,nan,0.054271292865424654,0.014651302965357093,nan,nan,0.010000000624532173,0.02242043199276335,0.0047091761542577175,1.0,0.40933065637389765
74,nan,nan,nan,0.05442545550843183,0.014849556038512244,nan,nan,0.010000000016862368,0.022412213413516662,0.00464466690019487,1.0,0.4384544336795808
75,nan,nan,nan,0.05440361174206289,0.014799407807842979,nan,nan,0.010000000000455282,0.022400438400100853,0.004581901131495035,1.0,0.4273158467105942
76,nan,nan,nan,0.054527474084610915,0.014750596863324894,nan,nan,0.01000000000001229,0.022385388787969557,0.004520809116414341,1.0,0.4384544336795808
77,nan,nan,nan,0.054319444175129954,0.014917227473406526,nan,nan,0.010000000000000332,0.022367323155625993,0.004461324785935362,1.0,0.41103991045005195
78,nan,nan,nan,0.05424394376120776,0.014899447468186017,nan,nan,0.010000000000000009,0.022346479032536542,0.004403385503001141,1.0,0.4245880775214794
79,nan,nan,nan,0.05433815212828706,0.014886202707800318,nan,nan,0.01,0.02232307486455607,0.004346931842706255,1.0,0.4384544336795808
80,nan,nan,nan,0.05439108168816285,0.014723882535109745,nan,nan,0.013958906192856235,0.022257155441294533,0.0043420201256195445,1.0,0.4363915246143357
81,nan,nan,nan,0.05434748291159475,0.014627339311297172,nan,nan,0.02792657255926087,0.022120618615619394,0.00446234070362936,0.0,0.42939109998423186
82,nan,nan,nan,0.05440831457594703,0.014558704259259578,nan,nan,0.02753766812446375,0.021987058726760753,0.0044120513669771095,0.0,0.438459000080484
83,nan,nan,nan,0.05425902124655199,0.014604952907584467,nan,nan,0.02363441838960836,0.0218653208157748,0.004405846469024406,0.0,0.42010790665858355
84,nan,nan,nan,0.05401591196009258,0.014581918228613055,nan,nan,0.02663676832154916,0.021737745516847047,0.004388936872192073,0.0,0.40741483210562635
85,nan,nan,nan,0.053953800791417726,0.014668197580230039,nan,nan,0.029547983594303082,0.021609532911845794,0.004371344948389238,1.0,0.429244215870066
86,nan,nan,nan,0.05397401049164677,0.014587681349947262,nan,nan,0.02572475437218639,0.021488198718909283,0.004364896528080149,1.0,0.4370685338762601
87,nan,nan,nan,0.05400261124120521,0.01443427359103903,nan,nan,0.029452795685253795,0.021364389379432774,0.004357491234882327,1.0,0.43846314796009933
88,nan,nan,nan,0.0540511105567498,0.014295557073408353,nan,nan,0.03003227599337285,0.021242662740902567,0.004314065821931025,1.0,0.44082908451726954
89,nan,nan,nan,0.05386927464877764,0.014398018098806788,nan,nan,0.028228480101326434,0.021123678206022733,0.0042855400272732444,1.0,0.4175169572087989
90,nan,nan,nan,0.05387882154190195,0.014471559199832767,nan,nan,0.025784874637501905,0.021010284272859298,0.0042648441333019114,1.0,0.43846013329891775
91,nan,nan,nan,0.05379876921146663,0.014401148114965765,nan,nan,0.028698594442674173,0.020894833499723233,0.004249831640767137,1.0,0.43032557173711505
92,nan,nan,nan,0.05382065189044382,0.014356167012245503,nan,nan,0.025135556946038744,0.02078653659556571,0.004242284452370086,1.0,0.4406334395045368
93,nan,nan,nan,0.05371780463605709,0.014330736326130114,nan,nan,0.02651119230640154,0.02067713851253479,0.004211125223109137,1.0,0.428616895614907
94,nan,nan,nan,0.05375819664198066,0.014334814118449496,nan,nan,0.03310246446496825,0.020569835528165988,0.004236718200909755,0.0,0.4433268666267396
95,nan,nan,nan,0.05378334119717331,0.01418965883251603,nan,nan,0.03579352480676285,0.020470647541519334,0.004220275032195765,1.0,0.44263664938603586
96,nan,nan,nan,0.053809159746986045,0.014047686879966017,nan,nan,0.03688142642657466,0.02037646674661602,0.00418730268048646,1.0,0.44333897272630063
97,nan,nan,nan,0.05379987367031962,0.013929885144900065,nan,nan,0.03661935536758102,0.020282635805824914,0.00414641485109591,1.0,0.440600252412666
98,nan,nan,nan,0.053822830112869285,0.013824065838284976,nan,nan,0.043774384569902264,0.020226758490407934,0.004177431493892048,1.0,0.44426566481590246
99,nan,nan,nan,0.05375551711896329,0.013772701722042119,nan,nan,0.04957858579061097,0.020218605451288247,0.004194031184982013,0.0,0.43547528236941746
100,0.77,-0.13,0.3895865858131694,0.05378102681797153,0.013735387567083122,0.3584326561744644,0.18291652903962083,0.04253933342973741,0.020154241909518842,0.004222770792819301,1.0,0.44555388275051877
101,0.77,-0.13,0.3906515235574312,0.053490460328130006,0.013826540376103452,0.35826068487057633,0.1827522629936501,0.04466098617555315,0.020189682419867103,0.00417408344398235,1.0,0.42873151859615355
102,0.77,-0.13,0.3919336661563033,0.05318406789396611,0.013657175934491908,0.3580538570861045,0.1825548842326501,0.045337532199892144,0.02024257148202514,0.0041149283157640715,1.0,0.44265376799581846
103,0.77,-0.13,0.39292336612371215,0.05322471887143444,0.013268664779486239,0.35789436768837096,0.1824028167271864,0.04450540127384953,0.020281141050293962,0.004118818386227265,1.0,0.44409883396871197
104,0.77,-0.13,0.39423168721238283,0.05265780216139247,0.013269158345161385,0.3576837506709752,0.18220218143766762,0.04407182806885097,0.020317618660510958,0.0041009987811445265,1.0,0.4360532757764217
