setting,dataset,base_model,cp_mode,run_mode,alpha,seed,x_lag,ablation_mode,target_coverage,coverage,coverage_gap,avg_width,ces,rcs,point_mse,point_mae,cache_path,comment
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed1_modeonline_ofat_min_state_duration_3-0_M0,exchange,Transformer,acp,online,0.1,1,24,M0,0.9,0.893147001,0.006852999,1.0034879073222598,0.3100941086400688,0.1496190039075157,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed2_modeonline_ofat_min_state_duration_3-0_M0,exchange,Transformer,acp,online,0.1,2,24,M0,0.9,0.898420567,0.001579433,1.0048748988501537,0.3151071028166317,0.1576101524779119,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed3_modeonline_ofat_min_state_duration_3-0_M0,exchange,Transformer,acp,online,0.1,3,24,M0,0.9,0.892487805,0.007512195,1.0008742383656513,0.309720231487686,0.1488332447188598,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed4_modeonline_ofat_min_state_duration_3-0_M0,exchange,Transformer,acp,online,0.1,4,24,M0,0.9,0.895783784,0.004216216,1.0001335867586294,0.3129894717686444,0.1538783709657529,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed5_modeonline_ofat_min_state_duration_3-0_M0,exchange,Transformer,acp,online,0.1,5,24,M0,0.9,0.895124588,0.004875412,1.004750315758456,0.3118805972713558,0.1525096609733532,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed1_modeonline_ofat_min_state_duration_5-0_M0,exchange,Transformer,acp,online,0.1,1,24,M0,0.9,0.893147001,0.006852999,1.0034879073222598,0.3100941086400688,0.1496190039075157,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed2_modeonline_ofat_min_state_duration_5-0_M0,exchange,Transformer,acp,online,0.1,2,24,M0,0.9,0.898420567,0.001579433,1.0048748988501537,0.3151071028166317,0.1576101524779119,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed3_modeonline_ofat_min_state_duration_5-0_M0,exchange,Transformer,acp,online,0.1,3,24,M0,0.9,0.892487805,0.007512195,1.0008742383656513,0.309720231487686,0.1488332447188598,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed4_modeonline_ofat_min_state_duration_5-0_M0,exchange,Transformer,acp,online,0.1,4,24,M0,0.9,0.895783784,0.004216216,1.0001335867586294,0.3129894717686444,0.1538783709657529,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed5_modeonline_ofat_min_state_duration_5-0_M0,exchange,Transformer,acp,online,0.1,5,24,M0,0.9,0.895124588,0.004875412,1.004750315758456,0.3118805972713558,0.1525096609733532,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed1_modeonline_ofat_min_state_duration_8-0_M0,exchange,Transformer,acp,online,0.1,1,24,M0,0.9,0.893147001,0.006852999,1.0034879073222598,0.3100941086400688,0.1496190039075157,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed2_modeonline_ofat_min_state_duration_8-0_M0,exchange,Transformer,acp,online,0.1,2,24,M0,0.9,0.898420567,0.001579433,1.0048748988501537,0.3151071028166317,0.1576101524779119,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed3_modeonline_ofat_min_state_duration_8-0_M0,exchange,Transformer,acp,online,0.1,3,24,M0,0.9,0.892487805,0.007512195,1.0008742383656513,0.309720231487686,0.1488332447188598,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed4_modeonline_ofat_min_state_duration_8-0_M0,exchange,Transformer,acp,online,0.1,4,24,M0,0.9,0.895783784,0.004216216,1.0001335867586294,0.3129894717686444,0.1538783709657529,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed5_modeonline_ofat_min_state_duration_8-0_M0,exchange,Transformer,acp,online,0.1,5,24,M0,0.9,0.895124588,0.004875412,1.004750315758456,0.3118805972713558,0.1525096609733532,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed1_modeonline_ofat_min_state_duration_12-0_M0,exchange,Transformer,acp,online,0.1,1,24,M0,0.9,0.893147001,0.006852999,1.0034879073222598,0.3100941086400688,0.1496190039075157,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed2_modeonline_ofat_min_state_duration_12-0_M0,exchange,Transformer,acp,online,0.1,2,24,M0,0.9,0.898420567,0.001579433,1.0048748988501537,0.3151071028166317,0.1576101524779119,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed3_modeonline_ofat_min_state_duration_12-0_M0,exchange,Transformer,acp,online,0.1,3,24,M0,0.9,0.892487805,0.007512195,1.0008742383656513,0.309720231487686,0.1488332447188598,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed4_modeonline_ofat_min_state_duration_12-0_M0,exchange,Transformer,acp,online,0.1,4,24,M0,0.9,0.895783784,0.004216216,1.0001335867586294,0.3129894717686444,0.1538783709657529,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed5_modeonline_ofat_min_state_duration_12-0_M0,exchange,Transformer,acp,online,0.1,5,24,M0,0.9,0.895124588,0.004875412,1.004750315758456,0.3118805972713558,0.1525096609733532,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed1_modeonline_ofat_min_state_duration_16-0_M0,exchange,Transformer,acp,online,0.1,1,24,M0,0.9,0.893147001,0.006852999,1.0034879073222598,0.3100941086400688,0.1496190039075157,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed2_modeonline_ofat_min_state_duration_16-0_M0,exchange,Transformer,acp,online,0.1,2,24,M0,0.9,0.898420567,0.001579433,1.0048748988501537,0.3151071028166317,0.1576101524779119,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed3_modeonline_ofat_min_state_duration_16-0_M0,exchange,Transformer,acp,online,0.1,3,24,M0,0.9,0.892487805,0.007512195,1.0008742383656513,0.309720231487686,0.1488332447188598,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed4_modeonline_ofat_min_state_duration_16-0_M0,exchange,Transformer,acp,online,0.1,4,24,M0,0.9,0.895783784,0.004216216,1.0001335867586294,0.3129894717686444,0.1538783709657529,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed5_modeonline_ofat_min_state_duration_16-0_M0,exchange,Transformer,acp,online,0.1,5,24,M0,0.9,0.895124588,0.004875412,1.004750315758456,0.3118805972713558,0.1525096609733532,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed1_modeonline_ofat_lambda_spectral_0.0-0_M0,exchange,Transformer,acp,online,0.1,1,24,M0,0.9,0.89644298,0.00355702,1.0005254891540156,0.3135967649472456,0.1548652493130989,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed2_modeonline_ofat_lambda_spectral_0.0-0_M0,exchange,Transformer,acp,online,0.1,2,24,M0,0.9,0.899738958,0.000261042,1.0024252256709565,0.3166751174000949,0.1599003397630056,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed3_modeonline_ofat_lambda_spectral_0.0-0_M0,exchange,Transformer,acp,online,0.1,3,24,M0,0.9,0.895783784,0.004216216,0.997581422302333,0.3132478755216303,0.1540781363175231,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed4_modeonline_ofat_lambda_spectral_0.0-0_M0,exchange,Transformer,acp,online,0.1,4,24,M0,0.9,0.906330916,-0.006330916,1.009505041987082,0.322663686053734,0.1701847036815899,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed5_modeonline_ofat_lambda_spectral_0.0-0_M0,exchange,Transformer,acp,online,0.1,5,24,M0,0.9,0.897102175,0.002897825,1.0023046756235925,0.3140650444541179,0.1557487426058258,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed1_modeonline_ofat_lambda_spectral_0.1-0_M0,exchange,Transformer,acp,online,0.1,1,24,M0,0.9,0.901716546,-0.001716546,1.000351822597178,0.3188883909553778,0.1632657518038548,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed2_modeonline_ofat_lambda_spectral_0.1-0_M0,exchange,Transformer,acp,online,0.1,2,24,M0,0.9,0.903694133,-0.003694133,1.0014364984821362,0.3207968424358735,0.1664349120938492,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed3_modeonline_ofat_lambda_spectral_0.1-0_M0,exchange,Transformer,acp,online,0.1,3,24,M0,0.9,0.900398154,-0.000398154,0.9982090784671942,0.3177766301325677,0.1613029606376267,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed4_modeonline_ofat_lambda_spectral_0.1-0_M0,exchange,Transformer,acp,online,0.1,4,24,M0,0.9,0.900398154,-0.000398154,1.0009914778489697,0.3174867360789668,0.1610750612975988,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed5_modeonline_ofat_lambda_spectral_0.1-0_M0,exchange,Transformer,acp,online,0.1,5,24,M0,0.9,0.898420567,0.001579433,1.001369801689323,0.3154669220548655,0.1578906196835405,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed1_modeonline_ofat_lambda_spectral_0.3-0_M0,exchange,Transformer,acp,online,0.1,1,24,M0,0.9,0.88853263,0.01146737,0.9994617717582188,0.3061086987924453,0.1431642111433889,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed2_modeonline_ofat_lambda_spectral_0.3-0_M0,exchange,Transformer,acp,online,0.1,2,24,M0,0.9,0.895124588,0.004875412,1.0016597547851802,0.3121913527832938,0.1527489201385089,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed3_modeonline_ofat_lambda_spectral_0.3-0_M0,exchange,Transformer,acp,online,0.1,3,24,M0,0.9,0.89644298,0.00355702,0.9975453596348004,0.3138997142317091,0.1551000130481521,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed4_modeonline_ofat_lambda_spectral_0.3-0_M0,exchange,Transformer,acp,online,0.1,4,24,M0,0.9,0.895124588,0.004875412,1.0003289474713424,0.312325356113049,0.1528521774278522,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed5_modeonline_ofat_lambda_spectral_0.3-0_M0,exchange,Transformer,acp,online,0.1,5,24,M0,0.9,0.893147001,0.006852999,1.0006149443529029,0.3103796631993283,0.1498373176589245,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed1_modeonline_ofat_lambda_spectral_0.5-0_M0,exchange,Transformer,acp,online,0.1,1,24,M0,0.9,0.893147001,0.006852999,1.0034879073222598,0.3100941086400688,0.1496190039075157,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed2_modeonline_ofat_lambda_spectral_0.5-0_M0,exchange,Transformer,acp,online,0.1,2,24,M0,0.9,0.898420567,0.001579433,1.0048748988501537,0.3151071028166317,0.1576101524779119,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed3_modeonline_ofat_lambda_spectral_0.5-0_M0,exchange,Transformer,acp,online,0.1,3,24,M0,0.9,0.892487805,0.007512195,1.0008742383656513,0.309720231487686,0.1488332447188598,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed4_modeonline_ofat_lambda_spectral_0.5-0_M0,exchange,Transformer,acp,online,0.1,4,24,M0,0.9,0.895783784,0.004216216,1.0001335867586294,0.3129894717686444,0.1538783709657529,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed5_modeonline_ofat_lambda_spectral_0.5-0_M0,exchange,Transformer,acp,online,0.1,5,24,M0,0.9,0.895124588,0.004875412,1.004750315758456,0.3118805972713558,0.1525096609733532,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed1_modeonline_ofat_lambda_spectral_0.8-0_M0,exchange,Transformer,acp,online,0.1,1,24,M0,0.9,0.892487805,0.007512195,1.0128889561121672,0.308534573905639,0.1479306787825858,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed2_modeonline_ofat_lambda_spectral_0.8-0_M0,exchange,Transformer,acp,online,0.1,2,24,M0,0.9,0.897761371,0.002238629,1.0126432074908636,0.3136626687599312,0.1559606116768854,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed3_modeonline_ofat_lambda_spectral_0.8-0_M0,exchange,Transformer,acp,online,0.1,3,24,M0,0.9,0.892487805,0.007512195,1.0072905554223064,0.3090859136830693,0.1483498742492292,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed4_modeonline_ofat_lambda_spectral_0.8-0_M0,exchange,Transformer,acp,online,0.1,4,24,M0,0.9,0.902375742,-0.002375742,1.011585409988423,0.3183798473778972,0.1634130932922054,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
exchange_sensitivity_modelTransformer_cpacp_a0.1_cw200_xlag24_seed5_modeonline_ofat_lambda_spectral_0.8-0_M0,exchange,Transformer,acp,online,0.1,5,24,M0,0.9,0.900398154,-0.000398154,1.017140888638664,0.3158145419703368,0.1597649163130952,0.6805504957884111,0.6909167643393351,forecast_cache_seed2021/long_term_forecast_exchange_cache_Transformer_Exchange_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_exchange_0/forecast_full.npz,sensitivity_analysis
