t,cov_w,gap_w,width_mean_w,width_std_w,width_step_mean_w,ces_w,rcs_w,control_state,control_std_w,control_step_mean_w,covered_t,width_t
1,nan,nan,nan,nan,nan,nan,nan,0.18900000000000017,nan,nan,1.0,0.2355942726135254
2,nan,nan,nan,0.0,0.0,nan,nan,0.18000000000000016,0.004500000000000004,0.009000000000000008,0.0,0.2355942726135254
3,nan,nan,nan,0.0004002264734594497,0.00042450428009033203,nan,nan,0.18100000000000016,0.004027681991198194,0.0050000000000000044,1.0,0.23644328117370605
4,nan,nan,nan,0.00042450428009033203,0.0002830028533935547,nan,nan,0.18200000000000016,0.0035355339059327407,0.00366666666666667,1.0,0.23644328117370605
5,nan,nan,nan,0.00041592755193953023,0.00021225214004516602,nan,nan,0.18300000000000016,0.003162277660168382,0.0030000000000000027,1.0,0.23644328117370605
6,nan,nan,nan,0.0004002264734594497,0.00016980171203613282,nan,nan,0.18400000000000016,0.0029107081994288325,0.0026000000000000025,1.0,0.23644328117370605
7,nan,nan,nan,0.0003835429718787193,0.00014150142669677734,nan,nan,0.18500000000000016,0.0027701027756664763,0.0023333333333333353,1.0,0.23644328117370605
8,nan,nan,nan,0.000363985976689487,0.00018245833260672434,nan,nan,0.18600000000000017,0.002727178028658931,0.0021428571428571447,1.0,0.23601508140563965
9,nan,nan,nan,0.00034694479449149366,0.0001596510410308838,nan,nan,0.18700000000000017,0.0027666443551086096,0.0020000000000000018,1.0,0.23601508140563965
10,nan,nan,nan,0.00033197833077335437,0.0001419120364718967,nan,nan,0.18800000000000017,0.002872281323269017,0.0018888888888888905,1.0,0.23601508140563965
11,nan,nan,nan,0.00031872546408510597,0.00012772083282470704,nan,nan,0.18900000000000017,0.00302878749981049,0.0018000000000000017,1.0,0.23601508140563965
12,nan,nan,nan,0.00030689791758858415,0.00011610984802246094,nan,nan,0.19000000000000017,0.003223179934302289,0.0017272727272727288,1.0,0.23601508140563965
