t,cov_w,gap_w,width_mean_w,width_std_w,width_step_mean_w,ces_w,rcs_w,control_state,control_std_w,control_step_mean_w,covered_t,width_t
1,nan,nan,nan,nan,nan,nan,nan,0.2057143075546332,nan,nan,1.0,0.14730381442957552
2,nan,nan,nan,0.008358640427113873,0.016717280854227745,nan,nan,0.2173081274361955,0.005796909940781136,0.011593819881562273,0.0,0.13058653357534777
3,nan,nan,nan,0.011835013832882931,0.022793488132480277,nan,nan,0.21021103591593449,0.004772676088927706,0.009345455700911637,1.0,0.15945622898608058
4,nan,nan,nan,0.01025057236971391,0.019871853728078204,nan,nan,0.2170504516070868,0.004875692894705241,0.008510109030991864,1.0,0.14542764406680653
5,nan,nan,nan,0.009171379545258937,0.014983742119470789,nan,nan,0.21603266291454265,0.004575502600015119,0.006637028946379936,1.0,0.14510823677315798
6,nan,nan,nan,0.00837339147434866,0.012153668994300926,nan,nan,0.21693604012137535,0.004395392770235682,0.005490298598470489,1.0,0.14594161326677946
7,nan,nan,nan,0.007968412180667857,0.011056764456777649,nan,nan,0.21032179908069737,0.004255100515355372,0.005677622338838405,1.0,0.1403693714976182
8,nan,nan,nan,0.008619005484425247,0.011991656632849703,nan,nan,0.218294873832516,0.00430091455779806,0.006005544112121294,1.0,0.1579703811869002
9,nan,nan,nan,0.008145123566761305,0.011702508888695007,nan,nan,0.2102856140298412,0.004218201071932893,0.006256008573440483,1.0,0.14829190650728807
10,nan,nan,nan,0.00827614088875969,0.01167499366263426,nan,nan,0.20209758876062384,0.005278737996894489,0.006470677095193469,1.0,0.1368370346531398
11,nan,nan,nan,0.008135734978860488,0.01070779443530121,nan,nan,0.2115119074138746,0.005039923406762794,0.006765041250999198,1.0,0.13884003604244355
12,nan,nan,nan,0.007833040236920061,0.010032046410739515,nan,nan,0.21084100849226206,0.004843164750128536,0.006211028311964048,1.0,0.1421146022075661
13,nan,nan,nan,0.008404788797371226,0.010138051373367707,nan,nan,0.21722623440166716,0.004840820717619641,0.006225544778417469,1.0,0.1308104962452883
14,nan,nan,nan,0.008839986198887647,0.011413516006522996,nan,nan,0.22031676796519267,0.005070194725858485,0.005984390069579626,1.0,0.15752958784967475
15,nan,nan,nan,0.008619633245574354,0.011176410078935297,nan,nan,0.21063797059612077,0.0049382998295087,0.006248276305257645,0.0,0.14943555482937954
16,nan,nan,nan,0.008378104700785368,0.010520426400498818,nan,nan,0.21068627709605467,0.004813777236528384,0.005834944984902729,1.0,0.14809889992699143
17,nan,nan,nan,0.008134336177734972,0.01012604447885257,nan,nan,0.21654291747263382,0.004750541929590918,0.0058363009468825056,1.0,0.14388858427283258
18,nan,nan,nan,0.007982078214769076,0.00989008263016247,nan,nan,0.2190688376304037,0.004817521309045923,0.005641572665169997,1.0,0.15000327732395347
19,nan,nan,nan,0.00778642583020991,0.009465012386086904,nan,nan,0.22052645202289833,0.004952156906077311,0.005409130538910256,1.0,0.1477644590871512
20,nan,nan,nan,0.008300912324529276,0.009894568195462293,nan,nan,0.2183281358878746,0.004927980284841564,0.005240140307126754,1.0,0.13013788632293188
21,nan,nan,nan,0.008442517561997223,0.009574546777893322,nan,nan,0.2143189594503957,0.004809705197900504,0.005178592113644362,1.0,0.13363202616701475
22,nan,nan,nan,0.008250287744100141,0.009665139895540478,nan,nan,0.20800087003078283,0.00486309409345877,0.005232853890119053,1.0,0.14510902841549833
23,nan,nan,nan,0.008328548886169762,0.009649036616536185,nan,nan,0.2063656431918645,0.004988230602301248,0.005069325387791746,1.0,0.15441989617294438
24,nan,nan,nan,0.008427414816169484,0.010114221250206489,nan,nan,0.21030535403994646,0.004922667884642182,0.00502021171215219,1.0,0.13407161298199122
25,nan,nan,nan,0.008412501443757917,0.009776713582483174,nan,nan,0.2181507647816252,0.0049164113013820164,0.0051379283383824635,1.0,0.13608565020683816
26,nan,nan,nan,0.008377242432858683,0.009397432262889173,nan,nan,0.20944270288288797,0.004883155496743439,0.005280733680796654,1.0,0.13638033079947132
27,nan,nan,nan,0.00854364375202558,0.009790563646353846,nan,nan,0.20543134656388554,0.0050185591233601265,0.005231911474573799,1.0,0.15599917903244198
28,nan,nan,nan,0.008521965404330567,0.010165905559272412,nan,nan,0.2050475919442721,0.005146239724692161,0.005052350109575267,1.0,0.13607438373728686
