t,cov_w,gap_w,width_mean_w,width_std_w,width_step_mean_w,ces_w,rcs_w,control_state,control_std_w,control_step_mean_w,covered_t,width_t
1,nan,nan,nan,nan,nan,nan,nan,0.28603702237265116,nan,nan,0.0,0.4796610967420891
2,nan,nan,nan,0.04102006564129579,0.08204013128259158,nan,nan,0.2996229996040616,0.006792988615705209,0.013585977231410418,1.0,0.39762096545949754
3,nan,nan,nan,0.04116564425262521,0.045896096146087806,nan,nan,0.29998982098930965,0.0064926789925106735,0.006976399308329245,1.0,0.3878689044499135
4,nan,nan,nan,0.03932222778870284,0.032086892274002445,nan,nan,0.29999972516671136,0.005992145974396636,0.004654234264686734,1.0,0.3834004199200818
5,nan,nan,nan,0.03537227447271164,0.0336053466992014,nan,nan,0.2999955823318246,0.005547876272717916,0.003491711407236739,1.0,0.42156112989488004
6,nan,nan,nan,0.03961841818661929,0.03769575724222744,nan,nan,0.29999988072295924,0.0051762729267028715,0.002794228804016319,1.0,0.47561852930921167
7,nan,nan,nan,0.03718140737907265,0.04286800308113207,nan,nan,0.2999999967795199,0.0048648756829142055,0.002328543346107039,1.0,0.4068892970335565
8,nan,nan,nan,0.035823259160299895,0.04258172589799224,nan,nan,0.29999999991304704,0.004600935280839098,0.0019958947443099134,1.0,0.4477533598327097
9,nan,nan,nan,0.041251772346153945,0.04384144071250323,nan,nan,0.29999999999765226,0.00437430452463395,0.0017464079118468256,1.0,0.5004128042467899
10,nan,nan,nan,0.04100309030244255,0.05094552343485903,nan,nan,0.2999999999999366,0.004177325391622323,0.001552362588562105,1.0,0.3926346190330845
11,nan,nan,nan,0.04140721713688692,0.054267623709576426,nan,nan,0.29999999999999827,0.004004245411819535,0.0013971263297120617,1.0,0.4768011452151175
12,nan,nan,nan,0.04657569991099242,0.06129732617652437,nan,nan,0.29999999999999993,0.0038507022593879756,0.0012701148451929349,1.0,0.3452067943691137
13,nan,nan,nan,0.04613297151460303,0.05943784504385755,nan,nan,0.3,0.0037133421149293257,0.0011642719414268615,1.0,0.3841903469536363
14,nan,nan,nan,0.045650470653885014,0.05497685395860093,nan,nan,0.3,0.0035895488387576837,0.0010747125613171028,1.0,0.3827453860181149
15,nan,nan,nan,0.04654972677472602,0.057988071155365736,nan,nan,0.3,0.0034772528917333097,0.0009979473783658813,1.0,0.47987928073142316
16,nan,nan,nan,0.04508731238837265,0.05750949429686449,nan,nan,0.3,0.0033747955512024325,0.0009314175531414892,1.0,0.42906986245357603
17,nan,nan,nan,0.04374163611970074,0.05414689368520073,nan,nan,0.3,0.0032808312517003473,0.0008732039560701461,1.0,0.42536197794333175
18,nan,nan,nan,0.04313783296560742,0.052795959320112135,nan,nan,0.3,0.0031942563793214696,0.0008218390174777846,1.0,0.45654298742202637
19,nan,nan,nan,0.04240860176754447,0.053027154345374895,nan,nan,0.3,0.0031141566282452573,0.0007761812942845744,1.0,0.39958551764718453
20,nan,nan,nan,0.04134504045696789,0.05179006847913413,nan,nan,0.3,0.003039767552844806,0.0007353296472169652,1.0,0.4291080405339849
21,nan,nan,nan,0.044018644000621214,0.05353256725722057,nan,nan,0.3,0.0029704446275630575,0.000698563164856117,1.0,0.3424679964931221
22,nan,nan,nan,0.04397926387412265,0.05262785965995763,nan,nan,0.3,0.0029056402487898773,0.0006652982522439209,0.0,0.3770017042078211
23,nan,nan,nan,0.04306427721570533,0.052621924402217794,nan,nan,0.3,0.002844885870297876,0.0006350574225964699,1.0,0.4294989881975022
24,nan,nan,nan,0.04235931662201956,0.05080225196349388,nan,nan,0.3,0.0027877779809960617,0.0006074462303096668,1.0,0.44026844650907004
25,nan,nan,nan,0.04151039758629527,0.04934957728971093,nan,nan,0.3,0.0027339669914092975,0.0005821359707134308,1.0,0.424330386716367
26,nan,nan,nan,0.04108355003762674,0.048385588269926824,nan,nan,0.3,0.0026831483457326354,0.0005588505318848935,1.0,0.4495802385114753
27,nan,nan,nan,0.04031840261775913,0.04749823886678498,nan,nan,0.3,0.0026350553538456857,0.0005373562806585514,1.0,0.42426573472323637
28,nan,nan,nan,0.040051271283611294,0.04703656197962746,nan,nan,0.3,0.0025894533650249155,0.0005174541961897163,1.0,0.3892327718097044
29,nan,nan,nan,0.039893926683017215,0.04775872302632881,nan,nan,0.3,0.002546134997484668,0.0004989736891829406,1.0,0.4564898430969695
30,nan,nan,nan,0.039254443296911495,0.04760455436211908,nan,nan,0.3,0.0025049162056318304,0.0004817676999007703,0.0,0.41320201133272283
31,nan,nan,nan,0.03968705778418255,0.04802558309334555,nan,nan,0.3,0.00246563301711337,0.0004657087765707446,1.0,0.473437427631636
32,nan,nan,nan,0.03923758219380912,0.047406965822377176,nan,nan,0.3,0.0024281388092813713,0.000450685912810398,1.0,0.44458897993831004
33,nan,nan,nan,0.03915387353438901,0.04772488602008738,nan,nan,0.3,0.0023923020230412146,0.00043660197803507307,1.0,0.38700856778920634
34,nan,nan,nan,0.03947632101904098,0.04886939390017219,nan,nan,0.3,0.0023580042336266297,0.0004233716150643133,1.0,0.47250221385209246
