t,cov_w,gap_w,width_mean_w,width_std_w,width_step_mean_w,ces_w,rcs_w,control_state,control_std_w,control_step_mean_w,covered_t,width_t
1,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,1.0,0.38207364082336426
2,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.38207364082336426
3,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.38207364082336426
4,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.38207364082336426
5,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.38207364082336426
6,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.38207364082336426
7,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.38207364082336426
8,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.38207364082336426
9,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.38207364082336426
10,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.38207364082336426
11,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,0.0,0.38207364082336426
12,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.38207364082336426
13,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.38207364082336426
14,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.38207364082336426
15,nan,nan,nan,0.0,0.0,nan,nan,0.1,2.7755575615628914e-17,0.0,0.0,0.38207364082336426
16,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,0.0,0.38207364082336426
17,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.38207364082336426
18,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.38207364082336426
19,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.38207364082336426
20,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.38207364082336426
21,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.38207364082336426
22,nan,nan,nan,0.0,0.0,nan,nan,0.1,2.7755575615628914e-17,0.0,1.0,0.38207364082336426
23,nan,nan,nan,0.0,0.0,nan,nan,0.1,2.7755575615628914e-17,0.0,1.0,0.38207364082336426
24,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.38207364082336426
25,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,0.0,0.38207364082336426
26,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.38207364082336426
27,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,0.0,0.38207364082336426
28,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,0.0,0.38207364082336426
29,nan,nan,nan,0.0,0.0,nan,nan,0.1,2.7755575615628914e-17,0.0,0.0,0.38207364082336426
30,nan,nan,nan,0.0,0.0,nan,nan,0.1,2.7755575615628914e-17,0.0,0.0,0.38207364082336426
31,nan,nan,nan,0.0,0.0,nan,nan,0.1,2.7755575615628914e-17,0.0,0.0,0.38207364082336426
32,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,0.0,0.38207364082336426
33,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,0.0,0.38207364082336426
34,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,0.0,0.38207364082336426
35,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,0.0,0.38207364082336426
