t,cov_w,gap_w,width_mean_w,width_std_w,width_step_mean_w,ces_w,rcs_w,control_state,control_std_w,control_step_mean_w,covered_t,width_t
1,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,1.0,0.6952627301216125
2,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.6952627301216125
3,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
4,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.6952627301216125
5,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.6952627301216125
6,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
7,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
8,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.6952627301216125
9,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.6952627301216125
10,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.6952627301216125
11,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.6952627301216125
12,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
13,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
14,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
15,nan,nan,nan,0.0,0.0,nan,nan,0.1,2.7755575615628914e-17,0.0,1.0,0.6952627301216125
16,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.6952627301216125
17,nan,nan,nan,0.0,0.0,nan,nan,0.1,0.0,0.0,1.0,0.6952627301216125
18,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
19,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
20,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
21,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
22,nan,nan,nan,0.0,0.0,nan,nan,0.1,2.7755575615628914e-17,0.0,1.0,0.6952627301216125
23,nan,nan,nan,0.0,0.0,nan,nan,0.1,2.7755575615628914e-17,0.0,1.0,0.6952627301216125
24,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
25,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
26,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
27,nan,nan,nan,0.0,0.0,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.6952627301216125
