t,cov_w,gap_w,width_mean_w,width_std_w,width_step_mean_w,ces_w,rcs_w,control_state,control_std_w,control_step_mean_w,covered_t,width_t
1,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,1.0,0.2019928282004373
2,nan,nan,nan,0.004442428985848679,0.008884857971697357,nan,nan,0.1,0.0,0.0,0.0,0.19310797022873993
3,nan,nan,nan,0.017934237585224475,0.025292655959657684,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.23480842417635794
4,nan,nan,nan,0.017095774233287973,0.019641818588818232,nan,nan,0.1,0.0,0.0,1.0,0.22646828032921862
5,nan,nan,nan,0.01578927431346514,0.015365102900091021,nan,nan,0.1,0.0,0.0,1.0,0.22393332449530923
6,nan,nan,nan,0.014571949441685795,0.012716475598513544,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.2218113581031056
7,nan,nan,nan,0.013492166588532679,0.011311191727834716,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.217526585728665
8,nan,nan,nan,0.012676431629640831,0.010269885632906301,nan,nan,0.1,0.0,0.0,1.0,0.2135045366653292
9,nan,nan,nan,0.01200427276811298,0.009041105744981959,nan,nan,0.1,0.0,0.0,1.0,0.21306489013581764
10,nan,nan,nan,0.011832428927776537,0.008872493656103764,nan,nan,0.1,0.0,0.0,1.0,0.20554129319073944
11,nan,nan,nan,0.011897528664173969,0.00833592960529701,nan,nan,0.1,0.0,0.0,1.0,0.2020344400427032
12,nan,nan,nan,0.013098690167943022,0.008619135581239763,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.19058324470203591
13,nan,nan,nan,0.014823132050048113,0.00856298672696961,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.182637895372038
14,nan,nan,nan,0.016055648854355325,0.008007036062325838,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.1813022672854374
15,nan,nan,nan,0.017074190320629293,0.007590460838806466,nan,nan,0.1,2.7755575615628914e-17,0.0,1.0,0.1791272843523828
16,nan,nan,nan,0.017846136579477787,0.007155426062720519,nan,nan,0.1,0.0,0.0,1.0,0.17806234515486552
17,nan,nan,nan,0.01871777150013247,0.0069707992045112965,nan,nan,0.1,0.0,0.0,1.0,0.17386094882349257
18,nan,nan,nan,0.019355308374631966,0.0065852788467042735,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.17344399570170066
19,nan,nan,nan,0.02031027603149553,0.006592733146762971,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.16672453945393984
20,nan,nan,nan,0.021085027534205276,0.006304126448097869,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.1656153335818138
21,nan,nan,nan,0.021891718657473077,0.0061612715506539125,nan,nan,0.1,1.3877787807814457e-17,0.0,1.0,0.16216830508259505
22,nan,nan,nan,0.02295343935217676,0.006180952879228295,nan,nan,0.1,2.7755575615628914e-17,0.0,1.0,0.15559372563187912
23,nan,nan,nan,0.024014846075136667,0.006066015971492195,nan,nan,0.1,2.7755575615628914e-17,0.0,1.0,0.15194138472284502
